#! daedalus 0.1.0
#! core_hash 76a843e583e9bff1
#! implementacao c
#! conteudo psi_trajetorias
#! semente_base 20260828
#! n 50
#! n_amostras 5
#! n_traj 1000
#! layout f64 re[n_amostras*n] depois im[n_amostras*n], por trajetoria
#! spec {"format_version":2,"core_hash":"76a843e583e9bff1","seed":20260828,"graph":{"generator":"microtubule","params":{"n_par":10,"n_perp":5,"seam_shift":2,"longitudinal_closed":false,"j_par":1,"j_perp":1,"n_modules":2,"ws_p":0,"conn_mode":"rewire","p_in":0,"p_out":0,"n":64,"dim":6,"rows":8,"cols":8}},"hamiltonian":{"kind":"adjacency","gamma":1,"normalization":"spectral","lanczos_steps":30},"initial":{"site":0},"time":{"t1":4,"nt":80},"observables":{"target":25,"population":false,"module_concurrence":true,"full_concurrence":false,"pop_stride":1},"realizations":1,"trajectories":{"n_traj":1000,"gamma_deph":0.40000000000000002,"rho_stride":20,"output_mode":"accumulate_rho"}}
#! conteudo rho_medio
#! dt 0.050000000000000003
#! scale 4.9923269076154204
#! gamma_deph 0.40000000000000002
s,t,i,j,re,im
1,1,28,29,9.0967899036968748e-19,-4.1913005080103129e-19
1,1,28,30,-2.0844531112491284e-16,-2.1547227940148866e-18
1,1,28,31,-3.6496239334800891e-19,4.2297688889967573e-17
1,1,28,32,4.2508922759383673e-18,3.5765388800462502e-20
1,1,28,33,4.7660282979172602e-22,-2.84182858682498e-19
1,1,28,34,-1.4040394153955973e-20,-2.3619936670818924e-20
1,1,28,35,-6.643748082676311e-20,5.9512847908143746e-18
1,1,28,36,1.2087149993118074e-18,1.0594707542627221e-20
1,1,28,37,1.0267692621647173e-21,-1.2152060235511835e-19
1,1,28,38,-8.1257802829443086e-21,-2.3583433273597893e-23
1,1,28,39,-5.4087272280500545e-22,4.0265244528270013e-22
1,1,28,40,1.4872117346933728e-19,1.8037319568769353e-21
1,1,28,41,2.6976272599834807e-22,-3.0227250424071431e-20
1,1,28,42,-3.0398944185894668e-21,-2.5815140816384132e-23
1,1,28,43,-7.983499458687915e-25,2.0330834126977808e-22
1,1,28,44,1.0112158986641153e-23,9.8769003126249102e-24
1,1,28,45,4.3737593575254299e-23,-3.3055949484022171e-21
1,1,28,46,-6.7225199129444653e-22,-6.121695600237352e-24
1,1,28,47,-5.7763482931297983e-25,6.7624469146848489e-23
1,1,28,48,4.5234510152550668e-24,2.1498310607989508e-26
1,1,28,49,1.6540218767414223e-25,-2.2553766531747311e-25
1,1,29,0,2.5108669082271787e-10,1.1777783337266572e-10
1,1,29,1,2.3658988759984046e-11,-5.0374226506669237e-11
1,1,29,2,-5.0408321170629549e-12,-2.3699488677972345e-12
1,1,29,3,-1.4116485626533942e-13,3.4405731423173191e-13
1,1,29,4,-1.4156967831492993e-13,3.449602427198284e-13
1,1,29,5,2.3661121935556097e-11,-5.0442496159848701e-11
1,1,29,6,-1.0122079803945159e-11,-4.7546821052558859e-12
1,1,29,7,-4.7647299980213784e-13,1.0133195259769887e-12
1,1,29,8,6.854881208639464e-14,2.9763207576293904e-14
1,1,29,9,3.5308747497997169e-14,1.2473008292530531e-14
1,1,29,10,-5.0298160244735518e-12,-2.3621979040629312e-12
1,1,29,11,-4.7609587358726246e-13,1.0129299126794612e-12
1,1,29,12,1.0151252525974881e-13,4.7749211909683916e-14
1,1,29,13,3.0523727496247817e-15,-6.8390611445508843e-15
1,1,29,14,6.1273460028659648e-16,-2.1827634121904275e-15
1,1,29,15,-1.5723640996577505e-13,3.3428144276795874e-13
1,1,29,16,6.7516663402838637e-14,3.1754806150045986e-14
1,1,29,17,3.1869964265417223e-15,-6.7728807933286652e-15
1,1,29,18,-4.5532111292514709e-16,-2.0641021270444952e-16
1,1,29,19,-1.0058349689986411e-16,-1.9678806523412662e-17
1,1,29,20,1.6671871837125338e-14,7.8555529707905237e-15
1,1,29,21,1.5882501968524624e-15,-3.3748526971212469e-15
1,1,29,22,-3.3881258384143416e-16,-1.5948298830431914e-16
1,1,29,23,-1.0413709723251182e-17,2.2749256718639074e-17
1,1,29,24,-3.7864251874526157e-19,3.7457856996580727e-18
1,1,29,25,3.1421258811060581e-16,-6.6557988674370256e-16
1,1,29,26,-1.3496821206822663e-16,-6.3554266869461532e-17
1,1,29,27,-6.3840414566539975e-18,1.3558446511858835e-17
1,1,29,28,9.0967899036968748e-19,4.1913005080103129e-19
1,1,29,29,1.1776215060550977e-19,0
1,1,29,30,-2.2153203942073677e-17,-1.0480686608920946e-17
1,1,29,31,-2.1195598565206514e-18,4.4987355321865774e-18
1,1,29,32,4.5215918116603615e-19,2.1295915883216291e-19
1,1,29,33,1.4034723661628362e-20,-3.0322018396418543e-20
1,1,29,34,-3.3698294525871462e-22,-3.2131632889195037e-21
1,1,29,35,-2.9983084813794066e-19,6.3223378495897401e-19
1,1,29,36,1.2854810908234781e-19,6.0598867000121053e-20
1,1,29,37,6.0893176676850843e-21,-1.2925636995205254e-20
1,1,29,38,-8.6652058099894743e-22,-4.0241907583365834e-22
1,1,29,39,-7.7573529853299035e-23,1.6377282913841792e-23
1,1,29,40,1.5792081986175084e-20,7.5094932486608075e-21
1,1,29,41,1.5161987764066329e-21,-3.2144428084598522e-21
1,1,29,42,-3.2333342066402581e-22,-1.5236132801389051e-22
1,1,29,43,-1.0091979763183136e-23,2.1670199216849189e-23
1,1,29,44,5.9365076162780682e-25,1.5524316116323334e-24
1,1,29,45,1.6732812576429065e-22,-3.5082504436319029e-22
1,1,29,46,-7.1482702431876749e-23,-3.3737716013354502e-23
1,1,29,47,-3.3901201555928377e-24,7.1925861129175756e-24
1,1,29,48,4.8196046176694799e-25,2.2495936184729092e-25
1,1,29,49,2.8764699568625808e-26,-1.5941312290686864e-26
1,1,30,0,-5.8423902125215825e-08,1.1779351496941994e-10
1,1,30,1,2.3669083088216852e-11,1.1683372867198959e-08
1,1,30,2,1.1665086759478087e-09,-2.2138952603783158e-12
1,1,30,3,-4.0578191871654589e-12,-7.7636920118923248e-11
1,1,30,4,-4.0356884228878707e-12,-7.8029934649129457e-11
1,1,30,5,2.3667804924992765e-11,1.174805580992957e-08
1,1,30,6,2.3463485727669389e-09,-4.7563640274625995e-12
1,1,30,7,-4.5565771462014407e-13,-2.3426547044383941e-10
1,1,30,8,-1.5598379326543122e-11,4.99762895435201e-13
1,1,30,9,-7.7874693638193504e-12,7.9520456692460141e-13
1,1,30,10,1.1681116502389736e-09,-2.2068981369392054e-12
1,1,30,11,-4.710366177072059e-13,-2.3434569786799698e-10
1,1,30,12,-2.3435307053426617e-11,4.6114526489027217e-14
1,1,30,13,3.4375177144386415e-14,1.5619099558984195e-12
1,1,30,14,7.9038534339783744e-14,4.6646616976075649e-13
1,1,30,15,-1.2596060281326759e-13,-7.741305693102214e-11
1,1,30,16,-1.5592132845699779e-11,3.0719046640585065e-14
1,1,30,17,3.0829263440453194e-15,1.5616745790160961e-12
1,1,30,18,1.0417332710864979e-13,-1.697233774561236e-15
1,1,30,19,2.0706199812487668e-14,-5.2532866109027807e-15
1,1,30,20,-3.852909509252012e-12,4.7194929162123577e-15
1,1,30,21,1.4839954218821834e-15,7.7830511802016008e-13
1,1,30,22,7.8047464531595929e-14,-1.5360895890317878e-16
1,1,30,23,-6.6275278728098104e-17,-5.2098779293519742e-15
1,1,30,24,-2.6223832074966231e-16,-7.3886750377804674e-16
1,1,30,25,1.0482439114571778e-16,1.5361035657028853e-13
1,1,30,26,3.1094995249540925e-14,-5.6582495616075561e-17
1,1,30,27,-6.0921913530564904e-18,-3.12097275172562e-15
1,1,30,28,-2.0844531112491284e-16,2.1547227940148866e-18
1,1,30,29,-2.2153203942073677e-17,1.0480686608920946e-17
1,1,30,30,5.1086498367881685e-15,0
1,1,30,31,-1.7703027284465358e-18,-1.0357006126390548e-15
1,1,30,32,-1.0402220678088556e-16,2.0045116557452527e-19
1,1,30,33,6.0215873135807801e-20,6.9503911459744867e-18
1,1,30,34,3.4923156710860624e-19,5.741354862966897e-19
1,1,30,35,1.1977686123120551e-19,-1.4573423915147681e-16
1,1,30,36,-2.9578732787743787e-17,4.6608550064101617e-20
1,1,30,37,5.6292458417805258e-21,2.9723170173428706e-18
1,1,30,38,1.9866500980261859e-19,-1.4783261338212243e-21
1,1,30,39,1.3121571271563573e-20,-9.9777859402018865e-21
1,1,30,40,-3.6396187587623911e-18,-6.489342377141425e-21
1,1,30,41,1.0492879676175384e-21,7.3935035448897729e-19
1,1,30,42,7.4326164726197303e-20,-1.3774710202743258e-22
1,1,30,43,-3.1897483398638038e-23,-4.9691647717988513e-21
1,1,30,44,-2.4958012550079814e-22,-2.3884075904513002e-22
1,1,30,45,-2.3312144229352262e-22,8.085897920097945e-20
1,1,30,46,1.6436922577554454e-20,-2.0376124692322273e-23
1,1,30,47,-2.9842129008327427e-24,-1.6529274192882996e-21
1,1,30,48,-1.1053262674198085e-22,6.1844150716808906e-25
1,1,30,49,-3.9844614279266457e-24,5.5514602955295182e-24
1,1,31,0,-3.9179651420337104e-12,-1.1777221228700571e-08
1,1,31,1,-2.3606545634989051e-09,7.8858455393033925e-13
1,1,31,2,4.7338197515413594e-14,2.3599679750556632e-10
1,1,31,3,1.5721524426732108e-11,-7.9453248440626915e-13
1,1,31,4,1.5770449982987731e-11,-7.9087029503255456e-13
1,1,31,5,-2.3652271043629079e-09,7.8854893321579351e-13
1,1,31,6,1.5856137435951284e-13,4.7397272371560555e-10
1,1,31,7,4.7404359314362723e-11,-1.1657447224873925e-14
1,1,31,8,-9.586797324557609e-14,-3.1597417638353912e-12
1,1,31,9,-1.5849747526662828e-13,-1.5763642872398895e-12
1,1,31,10,4.7262730888404176e-14,2.3560125883858669e-10
1,1,31,11,4.7389887998663939e-11,-1.4829476862215388e-14
1,1,31,12,-1.2599497483090602e-15,-4.7457020427812071e-12
1,1,31,13,-3.1656253544721774e-13,6.4290928491269163e-15
1,1,31,14,-9.453103561078338e-14,1.5866218323660093e-14
1,1,31,15,1.5644104466700292e-11,1.0836348806948e-15
1,1,31,16,-8.4832141631696659e-16,-3.1565540448775453e-12
1,1,31,17,-3.1646596439234762e-13,8.5138074851840339e-17
1,1,31,18,3.0818108434038874e-16,2.1123789107785721e-14
1,1,31,19,1.0584908042980534e-15,4.199735559182075e-15
1,1,31,20,3.7222103233040918e-16,-7.7976896544177175e-13
1,1,31,21,-1.5770032941160842e-13,3.1836721974224707e-17
1,1,31,22,4.1267199422772002e-18,1.5824882489390301e-14
1,1,31,23,1.0568547241764416e-15,-1.1640995118348841e-17
1,1,31,24,1.499605700310932e-16,-5.2956719673121334e-17
1,1,31,25,-3.1120242566526768e-14,-3.1866711993985019e-17
1,1,31,26,7.0797009810858113e-19,6.3044622316086557e-15
1,1,31,27,6.3308126756814466e-16,-1.5374969591386285e-19
1,1,31,28,-3.6496239334800891e-19,-4.2297688889967573e-17
1,1,31,29,-2.1195598565206514e-18,-4.4987355321865774e-18
1,1,31,30,-1.7703027284465358e-18,1.0357006126390548e-15
1,1,31,31,2.1008376438112764e-16,0
1,1,31,32,-4.5686900228313328e-21,-2.1107637131772714e-17
1,1,31,33,-1.410725929769149e-18,9.8091357703610851e-21
1,1,31,34,-1.1665048800108866e-19,7.0697900213554175e-20
1,1,31,35,2.9559962125417424e-17,7.488292230990687e-20
1,1,31,36,8.1025576149347315e-22,-6.001883392271567e-18
1,1,31,37,-6.0328322746308912e-19,1.099298000357045e-22
1,1,31,38,2.3108243239588347e-22,4.0331349284937469e-20
1,1,31,39,2.0213627548537817e-21,2.667248776716766e-21
1,1,31,40,2.5817573455906112e-21,-7.3850544725398872e-19
1,1,31,41,-1.5006289756810741e-19,-4.3922954038035025e-23
1,1,31,42,2.1229930549023015e-24,1.5088907216750397e-20
1,1,31,43,1.0089669256820831e-21,-4.7485745283945916e-24
1,1,31,44,4.8581669139805729e-23,-5.059961650440493e-23
1,1,31,45,-1.6411320062226278e-20,-7.5447046357189938e-23
1,1,31,46,-1.57891149579932e-24,3.3368341727273442e-21
1,1,31,47,3.3561648071539035e-22,-3.0903279169410175e-26
1,1,31,48,-8.7127252478714968e-26,-2.2446271285101481e-23
1,1,31,49,-1.1260917451733327e-24,-8.1106236035261294e-25
1,1,32,0,1.1778637743459056e-09,-1.4023523434908433e-13
1,1,32,1,-2.8307047183342558e-14,-2.3639139953644455e-10
1,1,32,2,-2.365544323519727e-11,-3.4255760796902122e-16
1,1,32,3,7.9374634379393974e-14,1.5770626540259382e-12
1,1,32,4,7.9038155820752224e-14,1.5808679945401449e-12
1,1,32,5,-2.8307103217460059e-14,-2.3655080385873761e-10
1,1,32,6,-4.7483838144639179e-11,5.6944206395076173e-15
1,1,32,7,1.4546452055545227e-16,4.7541050086673255e-12
1,1,32,8,3.171106680762176e-13,-9.5559584226849964e-15
1,1,32,9,1.5815744369090116e-13,-1.5880530596188344e-14
1,1,32,10,-2.3590113898306106e-11,-3.3343077097405767e-16
1,1,32,11,4.6474193265483514e-16,4.7515445472114566e-12
1,1,32,12,4.7622644907883882e-13,-2.3752165450438214e-17
1,1,32,13,-6.3885907554065702e-16,-3.1784652735692986e-14
1,1,32,14,-1.5916410632307356e-15,-9.4904590511881036e-15
1,1,32,15,-4.47026074651032e-16,1.5681660841513087e-12
1,1,32,16,3.1672429960603125e-13,-1.6841794690923915e-17
1,1,32,17,-1.6884038423315004e-18,-3.1773411849663367e-14
1,1,32,18,-2.1217563461039432e-15,3.0504863664165939e-17
1,1,32,19,-4.2183367445012009e-16,1.0626103693640268e-16
1,1,32,20,7.8231976386883688e-14,5.4291650815706059e-17
1,1,32,21,2.2259251619701038e-19,-1.5832488168024669e-14
1,1,32,22,-1.5894767177092891e-15,7.0985603453255648e-20
1,1,32,23,1.1469252990085017e-18,1.0618717291127691e-16
1,1,32,24,5.318870389569227e-18,1.5067929409591977e-17
1,1,32,25,3.877865345108393e-18,-3.1241761375172805e-15
1,1,32,26,-6.3321659502121088e-16,-6.5808922984315903e-20
1,1,32,27,1.6895243759525282e-21,6.3607921902338299e-17
1,1,32,28,4.2508922759383673e-18,-3.5765388800462502e-20
1,1,32,29,4.5215918116603615e-19,-2.1295915883216291e-19
1,1,32,30,-1.0402220678088556e-16,-2.0045116557452527e-19
1,1,32,31,-4.5686900228313328e-21,2.1107637131772714e-17
1,1,32,32,2.1212914896250535e-18,0
1,1,32,33,-9.554554155488663e-22,-1.4180535326388636e-19
1,1,32,34,-7.105136077037938e-21,-1.1727075412481101e-20
1,1,32,35,-8.1712473666104724e-21,2.9699144288192375e-18
1,1,32,36,6.0317848874947762e-19,2.1209287967445245e-22
1,1,32,37,2.0831078434496518e-24,-6.0641450951733332e-20
1,1,32,38,-4.0547484632408457e-21,2.2356692178446903e-23
1,1,32,39,-2.6819682762401663e-22,2.0318913871295105e-22
1,1,32,40,7.4217693145674786e-20,2.7566694753166989e-22
1,1,32,41,7.6848703201374541e-24,-1.5084128573960039e-20
1,1,32,42,-1.5169729975633061e-21,-1.1525100254599075e-25
1,1,32,43,4.5553354373268286e-25,1.0145127260443193e-22
1,1,32,44,5.0873014193955093e-24,4.8859559190939754e-24
1,1,32,45,7.9444348784491535e-24,-1.6496322921170639e-21
1,1,32,46,-3.3547006246043472e-22,-2.314969651738319e-25
1,1,32,47,-4.2074916659119796e-27,3.3746060044102689e-23
1,1,32,48,2.2572257553911517e-24,-8.2731071641957317e-27
1,1,32,49,8.1585827280660879e-26,-1.1323468919565412e-25
1,1,33,0,-5.1763488707767167e-13,7.8446328529478515e-11
1,1,33,1,1.5757030843812882e-11,1.0401947756303171e-13
1,1,33,2,1.0635393451914468e-14,-1.5779645530765703e-12
1,1,33,3,-1.0529814544199549e-13,4.591339634147457e-15
1,1,33,4,-1.0552568703385357e-13,4.5680699904597001e-15
1,1,33,5,1.5760709484215033e-11,1.0405386383766002e-13
1,1,33,6,2.0919097227261634e-14,-3.1668747210137618e-12
1,1,33,7,-3.1729180290999886e-13,-2.1253276818642868e-15
1,1,33,8,4.9575959382625097e-16,2.1179256778613876e-14
1,1,33,9,9.8973993287033055e-16,1.0566868769792534e-14
1,1,33,10,1.0602137456254872e-14,-1.5729971207383586e-12
1,1,33,11,-3.1709439006095499e-13,-2.1026952701023808e-15
1,1,33,12,-2.1247017647612005e-16,3.1798729623384938e-14
1,1,33,13,2.1234796988179231e-15,-2.8390347506400198e-17
1,1,33,14,6.3463963089527485e-16,-1.0208450164022761e-16
1,1,33,15,-1.0464150315070826e-13,-7.3401736997176452e-16
1,1,33,16,-1.4123304398918926e-16,2.1147592743180644e-14
1,1,33,17,2.1224072128779549e-15,1.4178813203242153e-17
1,1,33,18,-1.0838925446446098e-18,-1.4178808285374636e-16
1,1,33,19,-6.9121950587320073e-18,-2.8233804273352682e-17
1,1,33,20,-3.8790063253362983e-17,5.2232601637851325e-15
1,1,33,21,1.0575622468755686e-15,7.1362097911616327e-18
1,1,33,22,7.1059601564442324e-19,-1.0620699030959474e-16
1,1,33,23,-7.0975929866109137e-18,2.8859499664841808e-20
1,1,33,24,-1.0094566143549828e-18,3.4877608154709804e-19
1,1,33,25,2.0867872196650333e-16,1.6644220421553241e-18
1,1,33,26,2.8937559935755144e-19,-4.2310373279593815e-17
1,1,33,27,-4.2512540359860426e-18,-2.8526415309585895e-20
1,1,33,28,4.7660282979172602e-22,2.84182858682498e-19
1,1,33,29,1.4034723661628362e-20,3.0322018396418543e-20
1,1,33,30,6.0215873135807801e-20,-6.9503911459744867e-18
1,1,33,31,-1.410725929769149e-18,-9.8091357703610851e-21
1,1,33,32,-9.554554155488663e-22,1.4180535326388636e-19
1,1,33,33,9.4814817904414122e-21,0
1,1,33,34,7.87266718744736e-22,-4.6982798288078059e-22
1,1,33,35,-1.9848865251646409e-19,-1.8835763715699187e-21
1,1,33,36,-2.8586184882900657e-22,4.0321421855491212e-20
1,1,33,37,4.054458252870921e-21,2.7461179581683006e-23
1,1,33,38,3.3218292100955166e-25,-2.7114588492061047e-22
1,1,33,39,-1.3467698957525939e-23,-1.8025519731776085e-23
1,1,33,40,-5.186370323531229e-23,4.9611787360633591e-21
1,1,33,41,1.0085124181871554e-21,7.3100838842731071e-24
1,1,33,42,6.9134996500790053e-25,-1.0143789868546596e-22
1,1,33,43,-6.7849018462779906e-24,-1.5262531074685376e-26
1,1,33,44,-3.2904820387880355e-25,3.380516199183688e-25
1,1,33,45,1.1028933481723702e-22,1.2745772607202588e-24
1,1,33,46,1.666675560083252e-25,-2.2432299070240046e-23
1,1,33,47,-2.2568121464869726e-24,-1.5492760681781797e-26
1,1,33,48,-4.6427317096850218e-28,1.5097372006847839e-25
1,1,33,49,7.5373354058977359e-27,5.5077561784085842e-27
1,1,34,0,-3.918317032196429e-12,6.4880889757186199e-12
1,1,34,1,1.3029323388913086e-12,7.8754584523028104e-13
1,1,34,2,7.8930333389127964e-14,-1.3047334371600253e-13
1,1,34,3,-8.9694744312041616e-15,-4.8292744088863198e-15
1,1,34,4,-8.9892938324198788e-15,-4.8420610585807842e-15
1,1,34,5,1.3038017526030123e-12,7.8761123255301456e-13
1,1,34,6,1.5836269159967484e-13,-2.6192118524685057e-13
1,1,34,7,-2.6239507770583169e-14,-1.5876800875113527e-14
1,1,34,8,-1.007234532511853e-15,1.7830632598306525e-15
1,1,34,9,-4.4087319908309732e-16,9.2646496954865734e-16
1,1,34,10,7.8671098976430457e-14,-1.3011073811410452e-13
1,1,34,11,-2.6226302706311609e-14,-1.5864674739269567e-14
1,1,34,12,-1.5916999548546646e-15,2.6298199694842268e-15
1,1,34,13,1.7772290172020456e-16,1.0278853641233051e-16
1,1,34,14,5.7753730299974807e-17,2.2947840108170801e-17
1,1,34,15,-8.6534125372168741e-15,-5.2384984455118845e-15
1,1,34,16,-1.0585312054640595e-15,1.7490117785446266e-15
1,1,34,17,1.7552806437657086e-16,1.0626946057426813e-16
1,1,34,18,6.9324407908044727e-18,-1.1826696393956071e-17
1,1,34,19,8.2440828924739239e-19,-2.6867771595470471e-18
1,1,34,20,-2.6176655536369376e-16,4.3181116670485739e-16
1,1,34,21,8.7460636943839655e-17,5.295791662392537e-17
1,1,34,22,5.3191757257167452e-18,-8.7834743331924623e-18
1,1,34,23,-5.9075948825544395e-19,-3.4920018077417418e-19
1,1,34,24,-1.0109849233657191e-19,-2.1046028626550092e-20
1,1,34,25,1.7245338754644022e-17,1.0470838458431466e-17
1,1,34,26,2.1195483731391798e-18,-3.4988405490294113e-18
1,1,34,27,-3.5157910133716801e-19,-2.1296441647827643e-19
1,1,34,28,-1.4040394153955973e-20,2.3619936670818924e-20
1,1,34,29,-3.3698294525871462e-22,3.2131632889195037e-21
1,1,34,30,3.4923156710860624e-19,-5.741354862966897e-19
1,1,34,31,-1.1665048800108866e-19,-7.0697900213554175e-20
1,1,34,32,-7.105136077037938e-21,1.1727075412481101e-20
1,1,34,33,7.87266718744736e-22,4.6982798288078059e-22
1,1,34,34,8.8652132514608721e-23,0
1,1,34,35,-1.6387782008440662e-20,-9.9889136537807475e-21
1,1,34,36,-2.0214730518018515e-21,3.3338179606992534e-21
1,1,34,37,3.3528916913629015e-22,2.0318720877986411e-22
1,1,34,38,1.3464990053431031e-23,-2.2497301309563337e-23
1,1,34,39,-2.2494246832134327e-25,-2.1641905209194254e-24
1,1,34,40,-2.501083578908367e-22,4.0936880084445337e-22
1,1,34,41,8.3376647787295937e-23,5.0580845081337939e-23
1,1,34,42,5.084445931507413e-24,-8.3883207876479816e-24
1,1,34,43,-5.6260640373559121e-25,-3.3754542153633824e-25
1,1,34,44,-4.4077663772421486e-26,1.1760507530134472e-26
1,1,34,45,9.0943925198361473e-24,5.5708748237312534e-24
1,1,34,46,1.1255335965826914e-24,-1.8543372439635992e-24
1,1,34,47,-1.8661936510510395e-25,-1.131400819417016e-25
1,1,34,48,-7.5218492440180583e-27,1.2512602860107354e-26
1,1,34,49,3.5283549054914834e-28,8.3094876058871687e-28
1,1,35,0,-4.7038313408524904e-12,-1.6573014930620732e-09
1,1,35,1,-3.3204480683903113e-10,9.4560558915611951e-13
1,1,35,2,9.0292462629216067e-14,3.3196319997834112e-11
1,1,35,3,2.211416181900071e-12,-1.17393194434852e-13
1,1,35,4,2.2192940656781316e-12,-1.1686109265291546e-13
1,1,35,5,-3.329653970666678e-10,9.4562562938443063e-13
1,1,35,6,1.9014005841395986e-13,6.6694486562083789e-11
1,1,35,7,6.6698233984123547e-12,-1.8463758186103306e-14
1,1,35,8,-1.4613344491358471e-14,-4.4454106966919411e-13
1,1,35,9,-2.2860830264257065e-14,-2.2178014633594794e-13
1,1,35,10,9.0004041171320198e-14,3.3164038651040052e-11
1,1,35,11,6.6687792599660152e-12,-1.8898962936365053e-14
1,1,35,12,-1.8639385506119063e-15,-6.6776151405885573e-13
1,1,35,13,-4.4539591898967008e-14,1.0172893972321329e-15
1,1,35,14,-1.3296412126879219e-14,2.2660646964854507e-15
1,1,35,15,2.2017973466917904e-12,-5.3954059393417104e-15
1,1,35,16,-1.2410462045662689e-15,-4.441828483551348e-13
1,1,35,17,-4.4529474183865296e-14,1.2458921427989275e-16
1,1,35,18,5.0887053392676418e-17,2.9721153064857027e-15
1,1,35,19,1.5042906433625634e-16,5.9056781831434185e-16
1,1,35,20,-2.2466797038828131e-16,-1.0973460604016103e-13
1,1,35,21,-2.2190399348774413e-14,6.0590863937884648e-17
1,1,35,22,6.2171111012538585e-18,2.2266664896268516e-15
1,1,35,23,1.4869970806861068e-16,-2.0146548780682387e-18
1,1,35,24,2.1081510817058388e-17,-7.5046088005383485e-18
1,1,35,25,-4.3791429884709839e-15,6.5881359570704913e-18
1,1,35,26,2.3450432002983655e-18,8.8709070400720056e-16
1,1,35,27,8.9077566487182449e-17,-2.4729439109881728e-19
1,1,35,28,-6.643748082676311e-20,-5.9512847908143746e-18
1,1,35,29,-2.9983084813794066e-19,-6.3223378495897401e-19
1,1,35,30,1.1977686123120551e-19,1.4573423915147681e-16
1,1,35,31,2.9559962125417424e-17,-7.488292230990687e-20
1,1,35,32,-8.1712473666104724e-21,-2.9699144288192375e-18
1,1,35,33,-1.9848865251646409e-19,1.8835763715699187e-21
1,1,35,34,-1.6387782008440662e-20,9.9889136537807475e-21
1,1,35,35,4.15930173853492e-18,0
1,1,35,36,-2.0266571737071292e-21,-8.4448752259759755e-19
1,1,35,37,-8.4883282591552728e-20,2.307473163082975e-22
1,1,35,38,4.691166807260213e-23,5.6745937943098199e-21
1,1,35,39,2.8535941746828315e-22,3.7456418456748037e-22
1,1,35,40,9.9861638190815848e-23,-1.0391163171701668e-19
1,1,35,41,-2.1114227747405612e-20,4.7369265760484624e-23
1,1,35,42,5.6853912197745461e-24,2.1230301516254846e-21
1,1,35,43,1.4196071829497867e-22,-1.0284504775757015e-24
1,1,35,44,6.8174061380304026e-24,-7.1367280721155019e-24
1,1,35,45,-2.3091419575660474e-21,-4.7592034435630393e-24
1,1,35,46,9.6908023765562259e-25,4.6949813559695667e-22
1,1,35,47,4.7221492395381515e-23,-1.2420409366021267e-25
1,1,35,48,-2.0277255831221889e-26,-3.1581650658452646e-24
1,1,35,49,-1.5873065824921239e-25,-1.1371433860441383e-25
1,1,36,0,3.3492945669674358e-10,-1.5659036299594335e-13
1,1,36,1,-3.1519788349918416e-14,-6.7206707139442643e-11
1,1,36,2,-6.725456283332863e-12,2.2554013547497273e-15
1,1,36,3,2.2728267779226895e-14,4.4838679822763426e-13
1,1,36,4,2.263054062643497e-14,4.4955187046697392e-13
1,1,36,5,-3.1519889300307579e-14,-6.7274974222468888e-11
1,1,36,6,-1.3502037378312633e-11,6.3407133016665813e-15
1,1,36,7,5.1483104762347097e-16,1.3517835101077476e-12
1,1,36,8,9.0166392184156627e-14,-2.748900731845976e-15
1,1,36,9,4.4972504695835777e-14,-4.5312669169336856e-15
1,1,36,10,-6.7088258676917085e-12,2.2501503085761294e-15
1,1,36,11,6.0530182598088707e-16,1.3511384749996235e-12
1,1,36,12,1.3541393438175371e-13,-5.4236057581986131e-17
1,1,36,13,-1.8483161804622789e-16,-9.0377455935715746e-15
1,1,36,14,-4.5352124724649609e-16,-2.6984979577003067e-15
1,1,36,15,2.9024444511903675e-17,4.4594799950850309e-13
1,1,36,16,9.0062223836985517e-14,-3.636607404396446e-17
1,1,36,17,-3.6510078225181408e-18,-9.034714859690445e-15
1,1,36,18,-6.0330934870598684e-16,8.8858766461218161e-18
1,1,36,19,-1.1993775148297591e-16,3.0256891812443357e-17
1,1,36,20,2.2246279565195426e-14,7.6384508070868966e-18
1,1,36,21,-1.5167101950699831e-18,-4.5019918919233234e-15
1,1,36,22,-4.5196313913003224e-16,1.7892945511350597e-19
1,1,36,23,3.3673465828527239e-19,3.0193709207859961e-17
1,1,36,24,1.5138968513417551e-18,4.2839903773818911e-18
1,1,36,25,7.9088516975302633e-19,-8.8837497557040754e-16
1,1,36,26,-1.8005421344829156e-16,4.4527628465400936e-20
1,1,36,27,6.8369445538571249e-21,1.8086651769098783e-17
1,1,36,28,1.2087149993118074e-18,-1.0594707542627221e-20
1,1,36,29,1.2854810908234781e-19,-6.0598867000121053e-20
1,1,36,30,-2.9578732787743787e-17,-4.6608550064101617e-20
1,1,36,31,8.1025576149347315e-22,6.001883392271567e-18
1,1,36,32,6.0317848874947762e-19,-2.1209287967445245e-22
1,1,36,33,-2.8586184882900657e-22,-4.0321421855491212e-20
1,1,36,34,-2.0214730518018515e-21,-3.3338179606992534e-21
1,1,36,35,-2.0266571737071292e-21,8.4448752259759755e-19
1,1,36,36,1.7151092898878346e-19,0
1,1,36,37,-5.4733054204715651e-24,-1.7243046726350432e-20
1,1,36,38,-1.1529397918969257e-21,6.7626932182842534e-24
1,1,36,39,-7.6239772003600215e-23,5.7802302387969256e-23
1,1,36,40,2.1103493613009366e-20,7.0963691077384713e-23
