#! daedalus 0.1.0
#! core_hash 76a843e583e9bff1
#! implementacao c
#! conteudo psi_trajetorias
#! semente_base 20260828
#! n 50
#! n_amostras 5
#! n_traj 250
#! layout f64 re[n_amostras*n] depois im[n_amostras*n], por trajetoria
#! spec {"format_version":2,"core_hash":"76a843e583e9bff1","seed":20260828,"graph":{"generator":"microtubule","params":{"n_par":10,"n_perp":5,"seam_shift":2,"longitudinal_closed":false,"j_par":1,"j_perp":1,"n_modules":2,"ws_p":0,"conn_mode":"rewire","p_in":0,"p_out":0,"n":64,"dim":6,"rows":8,"cols":8}},"hamiltonian":{"kind":"adjacency","gamma":1,"normalization":"spectral","lanczos_steps":30},"initial":{"site":0},"time":{"t1":4,"nt":80},"observables":{"target":25,"population":false,"module_concurrence":true,"full_concurrence":false,"pop_stride":1},"realizations":1,"trajectories":{"n_traj":250,"gamma_deph":0.40000000000000002,"rho_stride":20,"output_mode":"accumulate_rho"}}
#! conteudo rho_medio
#! dt 0.050000000000000003
#! scale 4.9923269076154204
#! gamma_deph 0.40000000000000002
s,t,i,j,re,im
1,1,32,9,1.6695627783495478e-13,-1.6765552983709672e-14
1,1,32,10,-2.4898769389722122e-11,-3.522090426406667e-16
1,1,32,11,4.9057621583977682e-16,5.0162548048935752e-12
1,1,32,12,5.0277860163418911e-13,-2.5070474959869257e-17
1,1,32,13,-6.7434135334361848e-16,-3.3555089532373629e-14
1,1,32,14,-1.6801274317963221e-15,-1.0018274242652715e-14
1,1,32,15,-4.718894382058378e-16,1.6553289361793657e-12
1,1,32,16,3.343640979084927e-13,-1.7775533571383632e-17
1,1,32,17,-1.7818178045573593e-18,-3.3542308776481869e-14
1,1,32,18,-2.2396858384455601e-15,3.2195734501840411e-17
1,1,32,19,-4.4526327447040431e-16,1.1215379095130168e-16
1,1,32,20,8.2584351252423542e-14,5.7302851357440828e-17
1,1,32,21,2.3491466552831014e-19,-1.6713472456571205e-14
1,1,32,22,-1.6778006979023213e-15,7.4902013390603893e-20
1,1,32,23,1.2103489210916268e-18,1.1207519626110841e-16
1,1,32,24,5.6130668143835949e-18,1.5903186500505504e-17
1,1,32,25,4.0923688286040991e-18,-3.2979352352451079e-15
1,1,32,26,-6.6839529022498967e-16,-6.9439663402004549e-20
1,1,32,27,1.7824910189804049e-21,6.713458417196343e-17
1,1,32,28,4.4860060918727656e-18,-3.773818881106903e-20
1,1,32,29,4.7716487738956056e-19,-2.2470741303653449e-19
1,1,32,30,-1.0980017712899087e-16,-2.1150961822676986e-19
1,1,32,31,-4.820080732785689e-21,2.2277819309204045e-17
1,1,32,32,2.2386137954827169e-18,0
1,1,32,33,-1.0080236673630527e-21,-1.496281518358304e-19
1,1,32,34,-7.4960865748867459e-21,-1.2373988296042873e-20
1,1,32,35,-8.6208618421009081e-21,3.1345567269234718e-18
1,1,32,36,6.365376040665162e-19,2.2373370536747008e-22
1,1,32,37,2.1971655163277904e-24,-6.3986741144033325e-20
1,1,32,38,-4.2778545926780838e-21,2.3583676457535014e-23
1,1,32,39,-2.8295403985177902e-22,2.1434125919733386e-22
1,1,32,40,7.8322462567695048e-20,2.907970397417167e-22
1,1,32,41,8.1056444016286177e-24,-1.5916247503336588e-20
1,1,32,42,-1.6004421166395998e-21,-1.2154710070914482e-25
1,1,32,43,4.8047466560324325e-25,1.0701947798105786e-22
1,1,32,44,5.3658498735477089e-24,5.1541287723479978e-24
1,1,32,45,8.3794210891454931e-24,-1.7406397978479544e-21
1,1,32,46,-3.5392903429384314e-22,-2.4414350197964366e-25
1,1,32,47,-4.4368563549284288e-27,3.5598239240441617e-23
1,1,32,48,2.3808178081992124e-24,-8.7250532901953762e-27
1,1,32,49,8.6053066233286072e-26,-1.1942065265846808e-25
1,1,33,0,-5.4653835303121756e-13,8.281289586688958e-11
1,1,33,1,1.6638654473305246e-11,1.0983193994511717e-13
1,1,33,2,1.1229170261433366e-14,-1.666276323855159e-12
1,1,33,3,-1.1118270074790197e-13,4.8467281442160656e-15
1,1,33,4,-1.1140169061747659e-13,4.822910893343407e-15
1,1,33,5,1.6637870320561599e-11,1.0985111045473577e-13
1,1,33,6,2.2085362386495575e-14,-3.3436579858299413e-12
1,1,33,7,-3.3500194784980978e-13,-2.2436983832241065e-15
1,1,33,8,5.2329463071038534e-16,2.2359621894317233e-14
1,1,33,9,1.044784424291045e-15,1.1154804517384228e-14
1,1,33,10,1.1192329976247672e-14,-1.6605825756490422e-12
1,1,33,11,-3.3477234312974125e-13,-2.2197251069877764e-15
1,1,33,12,-2.2427753622315084e-16,3.35699470494872e-14
1,1,33,13,2.2415346936791257e-15,-2.9963979683626362e-17
1,1,33,14,6.6989600412377376e-16,-1.07746479080785e-16
1,1,33,15,-1.1046837085313249e-13,-7.7483579440534842e-16
1,1,33,16,-1.4907898220659823e-16,2.2324888450700195e-14
1,1,33,17,2.2403727054854181e-15,1.4964910481471156e-17
1,1,33,18,-1.1438293927090448e-18,-1.4965101720021246e-16
1,1,33,19,-7.2945431275283723e-18,-2.9799011071255192e-17
1,1,33,20,-4.0943464696738305e-17,5.5138916900991526e-15
1,1,33,21,1.1163285050850552e-15,7.5317754441787747e-18
1,1,33,22,7.49894428089362e-19,-1.1209610690044668e-16
1,1,33,23,-7.4901729170078065e-18,3.0451358673952753e-20
1,1,33,24,-1.0652837712865742e-18,3.680172762963458e-19
1,1,33,25,2.2027223550578968e-16,1.7566070998376977e-18
1,1,33,26,3.0537641723836921e-19,-4.4656233086389278e-17
1,1,33,27,-4.4863877567439446e-18,-3.009996362059977e-20
1,1,33,28,5.0282492826118704e-22,2.9986023359399879e-19
1,1,33,29,1.4806967394755763e-20,3.199469324814133e-20
1,1,33,30,6.3542026212454118e-20,-7.3357317528471451e-18
1,1,33,31,-1.4887498049780449e-18,-1.0350116782882299e-20
1,1,33,32,-1.0080236673630527e-21,1.496281518358304e-19
1,1,33,33,1.0003185466836224e-20,0
1,1,33,34,8.305842043703399e-22,-4.956145735204867e-22
1,1,33,35,-2.094668592822917e-19,-1.9873262546039237e-21
1,1,33,36,-3.0158602744787302e-22,4.2545784329842041e-20
1,1,33,37,4.2775484928398347e-21,2.8968270264272835e-23
1,1,33,38,3.5037010579952589e-25,-2.8602778270179606e-22
1,1,33,39,-1.4205101418404434e-23,-1.9014852743901562e-23
1,1,33,40,-5.4712418986785489e-23,5.2348814981876893e-21
1,1,33,41,1.0640050159598345e-21,7.7111521628129472e-24
1,1,33,42,7.2920035642456336e-25,-1.0700537347465697e-22
1,1,33,43,-7.1563997324039816e-24,-1.6096274296575314e-26
1,1,33,44,-3.4706464509361306e-25,3.5651913542253691e-25
1,1,33,45,1.163583298720954e-22,1.3443976484964291e-24
1,1,33,46,1.7578926216230976e-25,-2.3663530161212391e-23
1,1,33,47,-2.3803816529078445e-24,-1.6339030420705423e-26
1,1,33,48,-4.8958105660969325e-28,1.5922135233122758e-25
1,1,33,49,7.9482204595401845e-27,5.8086377805108169e-27
1,1,34,0,-4.1370973388593113e-12,6.849250248609752e-12
1,1,34,1,1.3756842499553255e-12,8.3159811129914108e-13
1,1,34,2,8.3340891893776123e-14,-1.3776393097939138e-13
1,1,34,3,-9.470216892235676e-15,-5.0986534970001287e-15
1,1,34,4,-9.4891837905779126e-15,-5.1115577549899249e-15
1,1,34,5,1.3762473572537027e-12,8.3154283875090937e-13
1,1,34,6,1.6720020839346564e-13,-2.7651807844776469e-13
1,1,34,7,-2.770259766204079e-14,-1.6761616507666588e-14
1,1,34,8,-1.0632511140864869e-15,1.8823758732249738e-15
1,1,34,9,-4.6536775451768464e-16,9.7796228366272438e-16
1,1,34,10,8.3055742736856542e-14,-1.3734265102822808e-13
1,1,34,11,-2.7686686901016627e-14,-1.6748290908360165e-14
1,1,34,12,-1.6801895819241776e-15,2.7762092239548638e-15
1,1,34,13,1.8759981715061313e-16,1.0848954807426638e-16
1,1,34,14,6.0959443787958407e-17,2.42200344443657e-17
1,1,34,15,-9.1346248202417433e-15,-5.5301043252276815e-15
1,1,34,16,-1.1173644142625104e-15,1.8463068374191078e-15
1,1,34,17,1.8528047095299152e-16,1.1216267927307026e-16
1,1,34,18,7.3159085770334933e-18,-1.2482418261612357e-17
1,1,34,19,8.7000134165248921e-19,-2.8355959940351983e-18
1,1,34,20,-2.7631234527573274e-16,4.5581714274211374e-16
1,1,34,21,9.2318501272282585e-17,5.5894411962558225e-17
1,1,34,22,5.6133889495647101e-18,-9.2704175706248875e-18
1,1,34,23,-6.2343194440445991e-19,-3.6846477020601744e-19
1,1,34,24,-1.0668414072283809e-19,-2.2206998390679419e-20
1,1,34,25,1.8202955719186482e-17,1.1051404720881007e-17
1,1,34,26,2.2367803022553997e-18,-3.6927857969339449e-18
1,1,34,27,-3.7102291958099937e-19,-2.2471295920814945e-19
1,1,34,28,-1.4812949883269529e-20,2.492290395980896e-20
1,1,34,29,-3.5552460550183626e-22,3.3902099429628627e-21
1,1,34,30,3.6854759632271165e-19,-6.0595823527885716e-19
1,1,34,31,-1.231014525284465e-19,-7.4598054875879272e-20
1,1,34,32,-7.4960865748867459e-21,1.2373988296042873e-20
1,1,34,33,8.305842043703399e-22,4.956145735204867e-22
1,1,34,34,9.3523634129547401e-23,0
1,1,34,35,-1.7294071640439301e-20,-1.0539984337518878e-20
1,1,34,36,-2.1327029550530743e-21,3.5177235923918966e-21
1,1,34,37,3.5373795355177558e-22,2.1433922386758356e-22
1,1,34,38,1.420224418516646e-23,-2.3732074677788271e-23
1,1,34,39,-2.3725905530108903e-25,-2.2828010319486144e-24
1,1,34,40,-2.6387090987373711e-22,4.3195258235395327e-22
1,1,34,41,8.7964378478855764e-23,5.3357037545628585e-23
1,1,34,42,5.3628387253093782e-24,-8.8487263745160733e-24
1,1,34,43,-5.9341154603730153e-25,-3.5598532549285646e-25
1,1,34,44,-4.6487041443831783e-26,1.2402993799307278e-26
1,1,34,45,9.5948475300896943e-24,5.876650333929105e-24
1,1,34,46,1.18716175993554e-24,-1.9561172604526953e-24
1,1,34,47,-1.9683777680786069e-25,-1.1932089833437071e-25
1,1,34,48,-7.9318914099311642e-27,1.3196173649747159e-26
1,1,34,49,3.7207027632319101e-28,8.7625922937684518e-28
1,1,35,0,-4.9664683983209019e-12,-1.7478055011532928e-09
1,1,35,1,-3.5040265753865751e-10,9.9851285918038505e-13
1,1,35,2,9.5340493896774976e-14,3.5044082152864406e-11
1,1,35,3,2.3348925851784088e-12,-1.2390110792115421e-13
1,1,35,4,2.3417987085301943e-12,-1.2338989302357177e-13
1,1,35,5,-3.5122838207942122e-10,9.983862061327338e-13
1,1,35,6,2.0075355328034096e-13,7.0383563734025175e-11
1,1,35,7,7.0408231714539204e-12,-1.949299965922976e-14
1,1,35,8,-1.5425092611780963e-14,-4.6932999088240491e-13
1,1,35,9,-2.4135824117809591e-14,-2.3407065449210433e-13
1,1,35,10,9.5021418926960327e-14,3.498678571753229e-11
1,1,35,11,7.0383091241621012e-12,-1.9951767490435551e-14
1,1,35,12,-1.9675766195132339e-15,-7.0492101878636714e-13
1,1,35,13,-4.702127053359236e-14,1.0738053049354775e-15
1,1,35,14,-1.4034924933592794e-14,2.3922395465083779e-15
1,1,35,15,2.3233289030138537e-12,-5.6957815446558375e-15
1,1,35,16,-1.3100312898155121e-15,-4.6884954969922605e-13
1,1,35,17,-4.7007971052253003e-14,1.3149883968046918e-16
1,1,35,18,5.3710568823664279e-17,3.1375285088661791e-15
1,1,35,19,1.5878874304387524e-16,6.2338518383704532e-16
1,1,35,20,-2.3715290844846925e-16,-1.1581561092139953e-13
1,1,35,21,-2.3424209394230141e-14,6.3950815262643175e-17
1,1,35,22,6.5610028706628542e-18,2.3505275796501035e-15
1,1,35,23,1.5696166349931631e-16,-2.1262060378841518e-18
1,1,35,24,2.2251986474908155e-17,-7.9207163227865563e-18
1,1,35,25,-4.6223704181728894e-15,6.9534284613733559e-18
1,1,35,26,2.4747513406653747e-18,9.3641106919061468e-16
1,1,35,27,9.402562632187983e-17,-2.6093702877283156e-19
1,1,35,28,-7.0106821156493776e-20,-6.2812406999319874e-18
1,1,35,29,-3.1641450994603096e-19,-6.6727570957961193e-19
1,1,35,30,1.2640177137672214e-19,1.5383280668797229e-16
1,1,35,31,3.1201569381857015e-17,-7.9014000266368775e-20
1,1,35,32,-8.6208618421009081e-21,-3.1345567269234718e-18
1,1,35,33,-2.094668592822917e-19,1.9873262546039237e-21
1,1,35,34,-1.7294071640439301e-20,1.0539984337518878e-20
1,1,35,35,4.390243334891325e-18,0
1,1,35,36,-2.1381722905429449e-21,-8.912986232709293e-19
1,1,35,37,-8.9577880132035579e-20,2.4341197885910964e-22
1,1,35,38,4.9488667811953054e-23,5.9876523861738336e-21
1,1,35,39,3.0106181033641429e-22,3.9522794806768707e-22
1,1,35,40,1.0535670998135067e-22,-1.0967133239997403e-19
1,1,35,41,-2.2281946127241082e-20,4.9969163135253408e-23
1,1,35,42,5.9966869684995088e-24,2.2401527850019699e-21
1,1,35,43,1.497724531255592e-22,-1.0847980394361787e-24
1,1,35,44,7.1925595950003275e-24,-7.5284565511295472e-24
1,1,35,45,-2.436851587943079e-21,-5.0204317036116679e-24
1,1,35,46,1.0221410120011594e-24,4.9539921630066954e-22
1,1,35,47,4.9819965612711684e-23,-1.3098929647734494e-25
1,1,35,48,-2.1385449567436192e-26,-3.3315164467775517e-24
1,1,35,49,-1.6742236248326096e-25,-1.1995639575874235e-25
1,1,36,0,3.534483773622016e-10,-1.6534014199099458e-13
1,1,36,1,-3.3280733758288221e-14,-7.0954394445990559e-11
1,1,36,2,-7.1014993995854989e-12,2.381326759253675e-15
1,1,36,3,2.3991973968182026e-14,4.734615306268777e-13
1,1,36,4,2.3894574889255395e-14,4.7451732842829231e-13
1,1,36,5,-3.3278442527469617e-14,-7.0996405240882258e-11
1,1,36,6,-1.4253614842171542e-11,6.6940826399534166e-15
1,1,36,7,5.4347167121311595e-16,1.4272022858142715e-12
1,1,36,8,9.5196985466081976e-14,-2.9017210573659275e-15
1,1,36,9,4.7472995234223628e-14,-4.7837383329860265e-15
1,1,36,10,-7.0805872380966039e-12,2.3754329456644172e-15
1,1,36,11,6.3895431331170382e-16,1.4263470652581182e-12
1,1,36,12,1.4296029561580853e-13,-5.7244542598288977e-17
1,1,36,13,-1.9509454388407658e-16,-9.5410348553646828e-15
1,1,36,14,-4.7873158441704274e-16,-2.8485227202036424e-15
1,1,36,15,3.0634433989158345e-17,4.7071295993165541e-13
1,1,36,16,9.507548258246613e-14,-3.8382824480095098e-17
1,1,36,17,-3.8529742413396578e-18,-9.5375569926621887e-15
1,1,36,18,-6.3683766991370329e-16,9.3783165615981245e-18
1,1,36,19,-1.2659808338774664e-16,3.1934710263133946e-17
1,1,36,20,2.3483194851127076e-14,8.0621270798350428e-18
1,1,36,21,-1.6006037761062632e-18,-4.7524216062596852e-15
1,1,36,22,-4.7707406683836514e-16,1.8880085331268931e-19
1,1,36,23,3.5535208720940752e-19,3.186783584001039e-17
1,1,36,24,1.5976316146866498e-18,4.5214415485211613e-18
1,1,36,25,8.3463202158072368e-19,-9.3776654919404988e-16
1,1,36,26,-1.9005550933901872e-16,4.6984105560677318e-20
1,1,36,27,7.2131441711279401e-21,1.9089372553456621e-17
1,1,36,28,1.2755667964942224e-18,-1.1178984757249474e-20
1,1,36,29,1.3565692134463637e-19,-6.3941905527915222e-20
1,1,36,30,-3.1221378234172128e-17,-4.9179822909943711e-20
1,1,36,31,8.5483951755783356e-22,6.3345929650278499e-18
1,1,36,32,6.365376040665162e-19,-2.2373370536747008e-22
1,1,36,33,-3.0158602744787302e-22,-4.2545784329842041e-20
1,1,36,34,-2.1327029550530743e-21,-3.5177235923918966e-21
1,1,36,35,-2.1381722905429449e-21,8.912986232709293e-19
1,1,36,36,1.8099612227195945e-19,0
1,1,36,37,-5.7729879686876584e-24,-1.8194258189087682e-20
1,1,36,38,-1.2163791885648864e-21,7.1337468172298728e-24
1,1,36,39,-8.0434813087502674e-23,6.0974852155881593e-23
1,1,36,40,2.2270621356251459e-20,7.4858600360898924e-23
1,1,36,41,7.1339907751686407e-25,-4.5256944103577066e-21
1,1,36,42,-4.5507589423641321e-22,1.2551831527646664e-25
1,1,36,43,1.4732747233915377e-25,3.0430249462625903e-23
1,1,36,44,1.5262590288063037e-24,1.4650063961368807e-24
1,1,36,45,2.2085960083133061e-24,-4.9494191006866489e-22
1,1,36,46,-1.0063758117169338e-22,-3.4019925290723547e-26
1,1,36,47,2.3001532826847167e-27,1.0122130337785661e-23
1,1,36,48,6.7696867724408582e-25,-2.7191850277697846e-27
1,1,36,49,2.4456657887623513e-26,-3.3965044506776481e-26
1,1,37,0,5.4345779242983718e-15,3.5414358335925788e-11
1,1,37,1,7.1146205303939294e-12,-1.096427079264721e-15
1,1,37,2,-1.4048760208745759e-17,-7.1250628644313019e-13
1,1,37,3,-4.7527505387830301e-14,2.3940796078664536e-15
1,1,37,4,-4.7624584308422884e-14,2.3844776421480821e-15
1,1,37,5,7.1153627170869419e-12,-1.0963933485672419e-15
1,1,37,6,-2.2061169638769125e-16,-1.4298453730591537e-12
1,1,37,7,-1.4325612631435122e-13,9.292045847721861e-18
1,1,37,8,2.8845495438847259e-16,9.5597306365798339e-15
1,1,37,9,4.7903597590954383e-16,4.767039483748777e-15
1,1,37,10,-1.4226398445505379e-17,-7.1015645518945666e-13
1,1,37,11,-1.4316124063964434e-13,1.8917162159566316e-17
1,1,37,12,1.2083101791455669e-18,1.4355698427911994e-14
1,1,37,13,9.5843130835757526e-16,-1.9299602059992299e-17
1,1,37,14,2.8615014566216555e-16,-4.8012833491920899e-17
1,1,37,15,-4.724167152653857e-14,-1.1865142356345647e-17
1,1,37,16,8.3508531278128865e-19,9.5470017438476119e-15
1,1,37,17,9.5806800598742939e-16,-8.3778504329072349e-20
1,1,37,18,-9.2227844558297306e-19,-6.3990216971450982e-17
1,1,37,19,-3.2055334708347024e-18,-1.2721544034607218e-17
1,1,37,20,-1.5567940484919956e-18,2.3579915105658227e-15
1,1,37,21,4.7738622693619109e-16,-9.65312060579846e-21
1,1,37,22,-3.7858144497660367e-21,-4.793659921104067e-17
1,1,37,23,-3.2028504808895091e-18,3.4705687130032848e-20
1,1,37,24,-4.5447056801211694e-19,1.604550681197502e-19
1,1,37,25,9.4198260230347914e-17,1.1374338936338571e-19
1,1,37,26,1.3299956385223098e-21,-1.9096767291713112e-17
1,1,37,27,-1.918551969906672e-18,1.1681571957689862e-22
1,1,37,28,1.0832600396387941e-21,1.2822440940805641e-19
1,1,37,29,6.4243749108568152e-21,1.3638661636918616e-20
1,1,37,30,5.9389903683781646e-21,-3.1370918584295383e-18
1,1,37,31,-6.3664810587018087e-19,-1.1596335702779571e-22
1,1,37,32,2.1971655163277904e-24,6.3986741144033325e-20
1,1,37,33,4.2775484928398347e-21,-2.8968270264272835e-23
1,1,37,34,3.5373795355177558e-22,-2.1433922386758356e-22
1,1,37,35,-8.9577880132035579e-20,-2.4341197885910964e-22
1,1,37,36,-5.7729879686876584e-24,1.8194258189087682e-20
1,1,37,37,1.8292435132655171e-21,0
1,1,37,38,-6.7858656886877752e-25,-1.2231177462366672e-22
1,1,37,39,-6.1294330145864321e-24,-8.0899568624173727e-24
1,1,37,40,-8.2385626851504443e-24,2.238693707172043e-21
1,1,37,41,4.5501079261293418e-22,2.161780882100697e-25
1,1,37,42,1.9040019121401568e-27,-4.575958693635263e-23
1,1,37,43,-3.0602540293633368e-24,1.3845968801921904e-26
1,1,37,44,-1.4737841534246862e-25,1.5345934257685833e-25
1,1,37,45,4.9760899210113791e-23,2.3792809289377017e-25
1,1,37,46,6.6350196655440182e-27,-1.0119472326111304e-23
1,1,37,47,-1.0179420756383606e-24,-9.1920982738066958e-29
1,1,37,48,2.5188579748465272e-28,6.8087355200577601e-26
1,1,37,49,3.4156287442359592e-27,2.4608521941280254e-27
1,1,38,0,-2.3614336317385861e-12,-1.2707803325496835e-14
1,1,38,1,-2.5549313672045783e-15,4.7465087810727146e-13
1,1,38,2,4.7558169504214795e-14,2.6250442433630397e-16
1,1,38,3,-1.4233075502410692e-16,-3.174548345126752e-15
1,1,38,4,-1.4165525955965743e-16,-3.1809181730481289e-15
1,1,38,5,-2.5551322578486171e-15,4.74647685309002e-13
1,1,38,6,9.5435735022730414e-14,5.139346031097961e-16
1,1,38,7,5.2388458751876244e-17,-9.5658841572971748e-15
1,1,38,8,-6.3867469257847532e-16,1.5733771780206283e-17
1,1,38,9,-3.1860066764461099e-16,3.0242313640046165e-17
1,1,38,10,4.7397713662375598e-14,2.6162187629086438e-16
1,1,38,11,5.1710222801383264e-17,-9.5594347351421172e-15
1,1,38,12,-9.5892480872270712e-16,-5.2347073516125202e-18
1,1,38,13,9.3476246075254798e-19,6.4045915558113972e-17
1,1,38,14,3.1027671749101423e-18,1.913716501367956e-17
1,1,38,15,1.8273833058745889e-17,-3.1544461593958202e-15
1,1,38,16,-6.3771272880923435e-16,-3.4791435325742583e-18
1,1,38,17,-3.4932651372865857e-19,6.4014438813971707e-17
1,1,38,18,4.2769090771496145e-18,-3.7933224824485501e-20
1,1,38,19,8.513867256999401e-19,-2.0955729370502854e-19
1,1,38,20,-1.5750493527767541e-16,-9.7714797648335157e-19
1,1,38,21,-1.762077856122035e-19,3.1897027657418226e-17
1,1,38,22,3.2036776522714173e-18,1.7513155146345742e-20
1,1,38,23,-1.1327965045472393e-21,-2.1410561245707959e-19
1,1,38,24,-1.0558786474131112e-20,-3.0438268458312306e-20
1,1,38,25,-4.2500857074665018e-20,6.2938626196775008e-18
1,1,38,26,1.2762634357329134e-18,7.166572582886074e-21
1,1,38,27,7.0349923254895733e-22,-1.2824449921256526e-19
1,1,38,28,-8.5728896826047354e-21,2.4877735695270737e-23
1,1,38,29,-9.1419895435352739e-22,4.2450594841177325e-22
1,1,38,30,2.0965292005841858e-19,1.5597675449597679e-21
1,1,38,31,2.437941940894907e-22,-4.2556256613504508e-20
1,1,38,32,-4.2778545926780838e-21,-2.3583676457535014e-23
1,1,38,33,3.5037010579952589e-25,2.8602778270179606e-22
1,1,38,34,1.420224418516646e-23,2.3732074677788271e-23
1,1,38,35,4.9488667811953054e-23,-5.9876523861738336e-21
1,1,38,36,-1.2163791885648864e-21,-7.1337468172298728e-24
1,1,38,37,-6.7858656886877752e-25,1.2231177462366672e-22
1,1,38,38,8.1795830579072553e-24,0
1,1,38,39,5.4327202890899634e-25,-4.0693390291358219e-25
1,1,38,40,-1.4966470150520231e-22,-1.3812453633713397e-24
1,1,38,41,-1.8325233981924961e-25,3.042403413020374e-23
1,1,38,42,3.0600697301160331e-24,1.7106484353800832e-26
1,1,38,43,2.0963278948467572e-28,-2.0467447838179496e-25
1,1,38,44,-1.0209593479303626e-26,-9.9135976688605765e-27
1,1,38,45,-3.4373494523891823e-26,3.3271421676215454e-24
1,1,38,46,6.7671405387442245e-25,4.1986561235896235e-27
1,1,38,47,3.8393276470138195e-28,-6.8079757262086336e-26
1,1,38,48,-4.5541865326916021e-27,-8.4243148092777828e-30
1,1,38,49,-1.6586452700421933e-28,2.2756305547147868e-28
1,1,39,0,-1.5621366254790902e-13,-1.1804511304898168e-13
1,1,39,1,-2.3737148550930249e-14,3.1394761910245716e-14
1,1,39,2,3.1453734189599589e-15,2.3797412897570041e-15
1,1,39,3,1.4828549762562204e-16,-2.179095691101528e-16
1,1,39,4,1.4864773748929641e-16,-2.1831685901577068e-16
1,1,39,5,-2.3736734251662693e-14,3.1400219312325686e-14
1,1,39,6,6.3129604248131787e-15,4.7746145393238299e-15
1,1,39,7,4.7879664703936461e-16,-6.3272545828587108e-16
1,1,39,8,-4.3200979844867397e-17,-3.0698762491720769e-17
1,1,39,9,-2.2664641329984232e-17,-1.3826671071715128e-17
1,1,39,10,3.135209473582234e-15,2.3717002430072543e-15
1,1,39,11,4.7843120520739463e-16,-6.3234866114090789e-16
1,1,39,12,-6.3429278642075998e-17,-4.800876561154203e-17
1,1,39,13,-3.1218964675220135e-18,4.3002682157327781e-18
1,1,39,14,-7.453063458532879e-19,1.4253460158810698e-18
1,1,39,15,1.5795358128349952e-16,-2.0860974349012469e-16
1,1,39,16,-4.2182880553248486e-17,-3.1927064995279401e-17
1,1,39,17,-3.2056195031474836e-18,4.234346803201696e-18
1,1,39,18,2.859505743888583e-19,2.1014400489641908e-19
1,1,39,19,6.6969423559757016e-20,2.8415613269353062e-20
1,1,39,20,-1.0412760164377847e-17,-7.8932709875095706e-18
1,1,39,21,-1.5974329326541631e-18,2.1097872617095795e-18
1,1,39,22,2.1191153233885544e-19,1.6046166479771702e-19
1,1,39,23,1.0572609093667203e-20,-1.4276841661527979e-20
1,1,39,24,8.1245230386253981e-22,-2.5468381323428923e-21
1,1,39,25,-3.1571466213986779e-19,4.1591665725915127e-19
1,1,39,26,8.4410858154189449e-20,6.3936372901121859e-20
1,1,39,27,6.4245467167129807e-21,-8.4827766850200036e-21
1,1,39,28,-5.7063288266693231e-22,-4.2475212661451991e-22
1,1,39,29,-8.1836375870758351e-23,-1.7276158096747748e-23
1,1,39,30,1.384724403378982e-20,1.0528245865485599e-20
1,1,39,31,2.1325866180990169e-21,-2.8143855498044691e-21
1,1,39,32,-2.8295403985177902e-22,-2.1434125919733386e-22
1,1,39,33,-1.4205101418404434e-23,1.9014852743901562e-23
1,1,39,34,-2.3725905530108903e-25,2.2828010319486144e-24
1,1,39,35,3.0106181033641429e-22,-3.9522794806768707e-22
1,1,39,36,-8.0434813087502674e-23,-6.0974852155881593e-23
1,1,39,37,-6.1294330145864321e-24,8.0899568624173727e-24
1,1,39,38,5.4327202890899634e-25,4.0693390291358219e-25
1,1,39,39,5.6329892908550041e-26,0
1,1,39,40,-9.8717441735260933e-24,-7.535831264051566e-24
1,1,39,41,-1.525604253087614e-24,2.0115900793843364e-24
1,1,39,42,2.0239277317402816e-25,1.5337445417147059e-25
1,1,39,43,1.0197408356853112e-26,-1.3583642324472146e-26
1,1,39,44,-1.8485414787956985e-28,-1.1664565554679043e-27
1,1,39,45,-1.677900257045633e-25,2.1927232713623818e-25
1,1,39,46,4.4737132485913289e-26,3.3945319527183677e-26
1,1,39,47,3.4127761042550043e-27,-4.5026186707611337e-27
1,1,39,48,-3.0206066643449726e-28,-2.2716938708896797e-28
1,1,39,49,-2.2340417757188911e-29,6.8610859418851669e-30
1,1,40,0,4.3494040600227949e-11,-1.6535748902144501e-13
1,1,40,1,-3.3255547004225217e-14,-8.7288592002020235e-12
1,1,40,2,-8.7365947384961344e-13,3.2159344577718077e-15
1,1,40,3,3.1473605283287018e-15,5.8241696463339343e-14
1,1,40,4,3.1354825120794008e-15,5.8382432561279978e-14
1,1,40,5,-3.3254163118155976e-14,-8.7375135753721768e-12
1,1,40,6,-1.7538200748851634e-12,6.6891113090265339e-15
1,1,40,7,6.5498576143098086e-16,1.7560422677577903e-13
1,1,40,8,1.1712075080119621e-14,-3.9632239429993699e-16
1,1,40,9,5.8396457342504276e-15,-6.0819114005959412e-16
1,1,40,10,-8.7136003768268792e-13,3.2052927437901871e-15
1,1,40,11,6.6633621989021027e-16,1.7550974742262089e-13
1,1,40,12,1.759059231029759e-14,-6.6015024452993834e-17
1,1,40,13,-2.7944852005445213e-17,-1.173896346229655e-15
1,1,40,14,-6.0081497157064214e-17,-3.5030890900534877e-16
1,1,40,15,1.9770445497472551e-16,5.792416050226191e-14
1,1,40,16,1.1698875171184922e-14,-4.3940421612672463e-17
1,1,40,17,-4.4117127991842022e-18,-1.1735586796309738e-15
1,1,40,18,-7.8356075265073618e-17,1.4170684789596122e-18
1,1,40,19,-1.5564290832235456e-17,3.981706195032883e-18
1,1,40,20,2.889645749238135e-15,-8.6941138655577931e-18
